,Candidato,Publicidade por materiais impressos,Serviços prestados por terceiros,Despesa com Impulsionamento de Conteúdos,Publicidade por jornais e revistas,Diversas a especificar,Publicidade por adesivos,Correspondências e despesas postais,Locação/cessão de bens imóveis,Doações financeiras a outros candidatos/partidos,Criação e inclusão de páginas na internet,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",Taxa de Administração de Financiamento Coletivo,Despesas com pessoal,Serviços próprios prestados por terceiros,Atividades de militância e mobilização de rua,Alimentação,Cessão ou locação de veículos,Materiais de expediente,"Produção de programas de rádio, televisão ou vídeo",Combustíveis e lubrificantes,Eventos de promoção da candidatura,"Produção de jingles, vinhetas e slogans",Locação/cessão de bens móveis (exceto veículos),"Impostos, contribuições e taxas",Telefone,Publicidade por carros de som,Despesas com Hospedagem,Água,Energia elétrica,Pesquisas ou testes eleitorais,Despesas com transporte ou deslocamento,Passagem Aérea,Aquisição/Doação de bens móveis ou imóveis,Pré-instalação física de comitê de campanha,Reembolsos de gastos realizados por eleitores,Encargos sociais,Comícios,Multas eleitorais,Gasto_Candidato,Votos recebidos,NM_PARTIDO,DS_CARGO,NR_CANDIDATO,Recursos próprios,Recursos de pessoas físicas,Recursos de partido político,Recursos de Financiamento Coletivo,Recursos de outros candidatos,Rendimentos de aplicações financeiras,Doações pela Internet,Recursos de origens não identificadas,Comercialização de bens ou realização de eventos,TotalReceita_Candidato
2308,GISELE CRISTIANE VIEIRA,708.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.72,1665.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,SIDNEI APARECIDO GARCIA,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.5,197.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,RENATO BENTO LUIZ,3518.0,0.0,500.0,0.0,0.0,1095.0,1941.12,0.0,0.0,0.0,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7104.87,2758.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,FERNANDO ANTÔNIO FERREIRA,1800.0,4300.0,900.0,0.0,359.0,190.0,0.0,1000.0,0.0,2500.0,30.450000000000003,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,594.0,0.0,700.0,0.0,0.0,0.0,900.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13748.2,0.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,BRUNO VIEIRA MAIA,5936.46,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,247.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16002.51,12993.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,RAUL MARCELO DE SOUZA,83175.19,26272.0,33800.0,8958.75,0.0,3130.0,0.0,0.0,0.0,1224.0,343.6,6166.68,11600.0,0.0,0.0,4225.3,0.0,499.40000000000003,23650.0,4870.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207915.16999999998,41363.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,CLEUDIA MARIA ALVES PEREIRA,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.21,0.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,MARCOS ROBERTO COELHO,2083.0,900.0,0.0,0.0,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4858.0,1306.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,ANTONIO BIAGIO VESPOLI,86481.02,26510.0,19819.42,15505.0,9659.0,9600.0,7604.64,4700.0,2000.0,850.0,283.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183012.94,19136.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,ANDRÉ SAPANOS DE CARVALHO,400.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1818.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,CARLOS JOSÉ DA SILVA,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.0,0.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,FABIANO DE CARVALHO BATISTA,0.0,0.0,1600.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504.2,1076.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,WLISSES DANIEL SILVA CABRAL,1883.75,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.75,1027.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,REJANE DE MOURA,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0,1612.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,PAULO ROBERTO BUFALO,6324.0,0.0,0.0,2481.0,4574.18,2226.0,0.0,300.0,0.0,0.0,26.4,132.01999999999998,0.0,0.0,4440.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22003.6,5968.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,EDUARDO VICENTE DA FONSECA,1261.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.4,271.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,CARLOS ALBERTO GIANNASI,120232.6,4300.0,29000.0,30030.0,200.0,4100.0,160827.49,6217.0,0.0,0.0,309.85,2998.08,15450.0,350.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,385.77,0.0,449.98,0.0,0.0,0.0,3110.0,0.0,0.0,12175.0,0.0,0.0,0.0,0.0,405135.76999999996,193481.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,IURIATAN FELIPE MUNIZ,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.7,1271.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,ANGELA CRISTINA ALVES DE AZEVEDO,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,888.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.21,583.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,JOÃO VITOR DIAMANTINO CORRÊA BARBOSA,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,419.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,ERICA DA SILVA,3930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.80000000000001,1227.1399999999999,13222.95,0.0,1800.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20367.89,0.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,MONICA CRISTINA SEIXAS BONFIM,14135.99,10459.57,19500.0,0.0,2.46,0.0,11417.0,0.0,0.0,589.0,177.75,5436.37,10650.0,0.0,0.0,0.0,0.0,0.0,9150.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82918.14,131389.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,CÉLIO PELICIARI DE PAULA JÚNIOR,0.0,0.0,300.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,1928.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,JOSÉ HERMENEGILDO DE MARTIN,643.0,883.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.04,0.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,SANDRO CUNHA DOS SANTOS,643.0,883.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.04,1512.0,Partido Socialismo e Liberdade,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,SERGIO ANTONIO NECHAR,37800.0,2800.0,0.0,0.0,0.0,4875.0,84.7,12500.0,0.0,0.0,28946.77,0.0,473455.69,24900.0,0.0,17029.28,28440.78,1775.85,0.0,49499.95,0.0,1500.0,0.0,1185.54,0.0,0.0,0.0,189.4,0.0,0.0,0.0,0.0,0.0,904.51,0.0,0.0,0.0,0.0,685887.4700000001,15419.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,HENRIQUE AGUILERA FILHO,3068.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4434.85,888.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,DIMAS MENDES DA SILVA JUNIOR,880.0,7950.0,0.0,0.0,265.5,0.0,1110.3,0.0,0.0,0.0,32.4,0.0,800.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14038.199999999999,383.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,THAIS CRISTINA DE CASTRO CONDE GALVÃO,0.0,300.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,ROBERTO CARLOS DE SANTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15210.0,434.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,MARCOS ROBERTO DA SILVA,1200.0,500.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,82.95,0.0,10078.95,0.0,0.0,0.0,100.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15117.900000000001,687.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,MARCIA FERREIRA LUCAS,118000.0,33000.0,1500.0,0.0,0.0,60800.0,0.0,0.0,0.0,0.0,19.799999999999997,0.0,50850.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267807.35,1008.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,MALAQUIAS ARAUJO MELO,0.0,1500.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.5,495.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,DEUSAMAR SANTOS TEIXEIRA SALVADOR,1140.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,530.73,0.0,546.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11701.38,1525.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,MARIA DE L OURDES SILVA DEPIERI,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36180.0,0.0,0.0,80.0,0.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38950.0,0.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,ANDERSON DIAS DE MENESES,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,80.2,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,132.5,0.0,0.0,0.0,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18013.2,1564.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,ALEXANDRE FERREIRA DE SOUSA,0.0,954.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,1386.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,RENATA MARCIA ALVES BRAGA,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.0,490.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,JOSÉ MESSIAS DA COSTA,275.0,150.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.01,855.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,TERESINHA GERALDO LISBOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,248.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,RENATO ANTONIO FONSECA FILHO,900.0,475.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,17.5,0.0,18000.0,0.0,0.0,917.5,2000.0,0.0,0.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,609.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,JAMIL AKIO ONO,45785.0,6000.0,12200.0,5343.6,0.0,3840.0,5939.01,0.0,0.0,3000.0,217.0,790.59,2400.0,0.0,1000.0,0.0,0.0,1080.0,0.0,2517.29,0.0,1600.0,0.0,35.0,0.0,6450.0,0.0,0.0,0.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99162.48999999999,26879.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,EDUARDO MONTEIRO,67.36,72.89,0.0,0.0,0.0,145.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821.6000000000001,259.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,EDSON FERREIRA PONTES,4125.0,1828.94,1650.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,79.75,0.0,14056.75,0.0,0.0,0.0,0.0,0.0,0.0,1229.56,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.000000000004,1707.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,ROBSON LIEBETANZ DZELVE CALABIANQUI,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1086.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,GRAZIELE CRISTINA LUCATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,0.0,10000.0,0.0,0.0,0.0,0.0,713.4,0.0,2231.01,0.0,0.0,0.0,0.0,0.0,0.0,107.5,0.0,0.0,0.0,886.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13994.22,265.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,CICERO EDINALDO DE MENEZES,0.0,0.0,0.0,0.0,1349.1799999999998,0.0,0.0,0.0,0.0,0.0,34.75,306.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.9999999999998,840.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,MARIA JOSE DOS SANTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,RONALDO ROSA DE ALMEIDA,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,2680.0,2000.0,0.0,0.0,0.0,0.0,0.0,9750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15001.75,1105.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,EDSON RICARDO DE CARVALHO SOUZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,746.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,ANTÔNIO MARCOS RODRIGUES,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,23980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25001.0,341.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,REGINA DA SILVA COSTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9986.8,0.0,0.0,22.1,21.1,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,426.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,VALDIR HENRIQUE DOS SANTOS FERREIRA,380.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.46,0.0,0.0,0.0,0.0,996.6600000000001,276.0,Patriota,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
